stop_id,stop_name
12887,Pulaski & 106th Street
12888,Pulaski & 109th Street
12889,Pulaski & 109th Street
12890,Pulaski & 110th Street
12892,Pulaski & 110th Street
12893,Pulaski & 109th Street
12894,Pulaski & 108th Street
12895,Pulaski & 106th Street
12896,Pulaski & 105th Street
12897,Pulaski & 104th Street
12898,Pulaski & 102nd Street
12899,Pulaski & 101st Street
12900,Pulaski & 100th Street
12901,Pulaski & 98th Street
12902,Pulaski & 97th Street
12903,Pulaski & 96th Street
12904,Pulaski & 94th Street
12905,Pulaski & 93rd Street
12906,Pulaski & 92nd Street
12907,8900 S Pulaski
12908,Pulaski & Main (8800 South)
12910,Pulaski & 85th Street
12911,Pulaski & 84th Street
12912,Pulaski & 82nd Street
12913,8000 S Pulaski
12914,Pulaski & 78th Street
12915,Pulaski & 77th Street
12916,Pulaski & 76th Street
12918,Pulaski & 70th Street
12919,Pulaski & 69th Street
12920,Pulaski & 68th Street
12921,Pulaski & 66th Street
12922,Pulaski & 65th Street
12923,Pulaski & 64th Street
12924,Pulaski & 62nd Street
12925,Pulaski & 61st Street
12926,Pulaski & 60th Street
12927,Pulaski & 58th Street
12928,Pulaski & 57th Street
12929,Pulaski & 56th Street
12930,Pulaski & 54th Street
12931,Pulaski & 53rd Street
12932,5200 S Pulaski
12934,Pulaski & Archer
12935,Pulaski & 49th Street
12936,Pulaski & 48th Street
12937,Pulaski & 47th Street
12942,Pulaski & 42nd Street
12943,Pulaski & 41st Street
12944,3741 S Pulaski
12945,Pulaski & 36th Street
12946,Pulaski & James J O'Connor Rd
12948,3300 S Pulaski
12949,Pulaski & 32nd Street
12950,31st Street & Pulaski
12952,59th Street & Kilbourn
12953,59th Street & Kostner
12954,59th Street & Kildare
12955,59th Street & Keeler
12956,59th Street & Karlov
12957,59th Street & Pulaski
12958,59th Street & Springfield
12959,59th Street & Hamlin
12960,59th Street & Lawndale
12961,59th Street & Central Park
12962,59th Street & St. Louis
12963,59th Street & Homan
12964,59th Street & Spaulding
12966,59th Street & Albany
12968,59th Street & Francisco
12969,59th Street & California
12970,59th Street & Washtenaw
12971,59th Street & Rockwell
12972,59th Street & Campbell
12974,59th Street & Oakley
12975,59th Street & Hoyne
12976,59th Street & Damen
12977,59th Street & Wolcott
12978,59th Street & Wood
12979,59th Street & Paulina
12980,59th Street & Ashland
12981,59th Street & Laflin
12982,59th Street & Loomis
12983,59th Street & Throop
12984,59th Street & Racine
12985,59th Street & Aberdeen
12986,59th Street & Morgan
12987,59th Street & Peoria
12988,59th Street & Halsted
12989,59th Street & Union
12990,609 W 59th Street
12991,59th Street & Normal
12992,59th Street & Princeton
12993,59th Street & Wells
12994,59th Street & Wentworth
12995,59th Street & LaSalle
12996,59th Street & Perry
12997,59th Street & State
13000,61st Street & Wabash
13001,61st Street & Michigan
13003,61st Street & Prairie
13007,61st Street & Eberhart
13008,61st Street & St. Lawrence
13010,61st Street & Langley
13013,61st Street & Ingleside
13014,61st Street & Ellis
13016,61st Street & University
13019,61st Street & Kenwood
13020,Dorchester & 61st Street
13021,Dorchester & 60th Street
13022,60th Street & Stony Island
13023,Dorchester & 60th Street
13024,Dorchester & 61st Street
13025,61st Street & Kenwood
13030,61st Street & Ellis
13031,61st Street & Ingleside
13033,61st Street & Cottage Grove
13034,61st Street & Langley
13036,61st Street & St. Lawrence
13037,61st Street & Eberhart
13041,61st Street & Prairie
13042,61st Street & Indiana
13043,60th Street & Indiana
13046,60th Street & State
13047,59th Street & State
13048,59th Street & Perry
13049,59th Street & LaSalle
13050,59th Street & Wentworth
13053,59th Street & Wells
13054,59th Street & Stewart
13055,59th Street & Normal
13056,610 W 59th Street
13057,59th Street & Union
13058,59th Street & Halsted
13059,59th Street & Peoria
13060,59th Street & Morgan
13061,59th Street & Aberdeen
13062,59th Street & Racine
13063,59th Street & Throop
13064,59th Street & Loomis
13065,59th Street & Laflin
13066,59th Street & Ashland
13067,59th Street & Paulina
13068,59th Street & Wood
13069,59th Street & Wolcott
13070,59th Street & Damen
13072,59th Street & Oakley
13074,59th Street & Campbell
13075,59th Street & Rockwell
13076,59th Street & Washtenaw
13077,59th Street & California
13078,59th Street & Francisco
13079,59th Street & Sacramento
13080,59th Street & Albany
13082,59th Street & Spaulding
13083,59th Street & Homan
13084,59th Street & St. Louis
13085,59th Street & Central Park
13086,59th Street & Lawndale
13087,59th Street & Hamlin
13088,59th Street & Springfield
13090,59th Street & Karlov
13091,59th Street & Keeler
13092,59th Street & Kildare
13093,59th Street & Kostner
13094,59th Street & Kilbourn
13112,Dodge & Lake
13125,Oakton & Asbury
13126,Oakton & Asbury
13127,Oakton & Dodge
13128,Oakton & Dodge
13134,Lake & Dodge
13135,Dodge & Church
13138,Dodge & Simpson
13139,Dodge & Simpson
13140,Ashland & Simpson
13148,Ridge & Hull Terrace
13149,Ridge & Hull Terrace
13152,Cannon & Nature Museum/Fullerton
13154,McCormick & Touhy
13155,Desplaines & Harrison Terminal
13156,Dodge & Church
13180,Armitage & Clark
13191,Ogden & Roosevelt
13192,Roosevelt & Damen
13193,Loomis & Blue Island
13195,59th Street & Ellis
13197,59th Street & Kimbark
13198,Ontario & Wabash
14001,95th Red Line Station
14003,95th Red Line Station
14004,95th Red Line Station
14006,95th Red Line Station
14007,95th Red Line Station
14008,95th Red Line Station
14010,95th Red Line Station
14011,95th Red Line Station
14019,60th Street & Ellis
14020,60th Street & University
14023,59th Street & Drexel
14024,Hegewisch Metra Station
14025,Hegewisch Metra Station
14026,Avenue O & Brainard (13800 S)
14027,Brainard & Brandon
14028,Avenue O & Brainard (13800 S)
14029,Avenue O & 135th Street
14030,Avenue O & 134th Street
14031,Avenue O & 135th Street
14032,60th Street & Ellis
14033,Ellis & 55th Street
14034,Ellis & 57th Street
14036,Woodlawn & 53rd Street
14039,Woodlawn & 53rd Street
14040,Woodlawn & 57th Street
14041,Woodlawn & 58th Street
14043,Woodlawn & 55th Street
14046,Lafayette & 75th Street
14048,Brainard & Brandon
14049,King Drive & 115th Street
14050,King Drive & 113th Street
14051,King Drive & 112th Street
14052,King Drive & 111th Street
14056,Clark & Howard
14057,Clark & Rogers
14058,LaSalle & Wacker/Lake
14059,LaSalle & Randolph/Washington
14060,LaSalle & Madison
14061,LaSalle & Quincy
14064,13600 S Avenue O (Senior Bldg)
14065,13601 S Avenue O (Senior Bldg)
14067,18th Street & Paulina (Pink Line)
14069,Cermak & Damen
14089,Homan & Maypole
14090,Homan & Maypole
14091,Clark & Birchwood
14093,Paulina & Howard Terminal
14094,Paulina & Howard Terminal
14095,Paulina & Howard Terminal
14096,Paulina & Howard Terminal
14097,Paulina & Howard Terminal
14100,Avenue O & 134th Street
14101,Jefferson Park Transit Center
14102,Jefferson Park Transit Center
14103,Jefferson Park Transit Center
14104,Jefferson Park Transit Center
14105,Jefferson Park Transit Center
14106,Jefferson Park Transit Center
14107,Jefferson Park Transit Center
14108,Jefferson Park Transit Center
14109,Jefferson Park Transit Center
14110,Jefferson Park Transit Center
14116,Midway Orange Line Station
14118,Midway Orange Line Station
14120,Midway Orange Line Station
14121,Midway Orange Line Station
14122,Midway Orange Line Station
14123,Midway Orange Line Station
14124,Pulaski Orange Line Station
14125,Pulaski Orange Line Station
14126,Kedzie Orange Line Station
14127,Kedzie Orange Line Station
14128,Kedzie Orange Line Station
14129,Western Orange Line Station
14130,Western Orange Line Station
14132,Western Orange Line Station
14133,35th/Archer Orange Line Station
14134,35th/Archer Orange Line Station
14135,35th/Archer Orange Line Station
14136,35th/Archer Orange Line Station
14137,Halsted Orange Line Station
14139,69th Red Line Station
14140,69th Red Line Station
14143,Cumberland Blue Line Station
14144,Harlem Blue Line Station
14145,Harlem Blue Line Station
14150,Belmont & Halsted Terminal
14153,Devon & Kedzie Terminal
14155,103rd Street & Stony Island Garage Terminal
14156,103rd Street & Stony Island Garage Terminal
14161,Navy Pier Terminal
14162,Navy Pier Terminal
14166,Skokie Yellow Line Station
14170,Milwaukee & Imlay Terminal
14171,North Ave & Narragansett Terminal
14175,Harlem & 64th Place
14176,Clark & Arthur Terminal
14178,111th Street & Harding Terminal
14179,Grand & Latrobe Terminal
14180,Western & 119th Street Terminal
14182,Western & Berwyn Terminal
14193,54th/Cermak Pink Line Station
14203,Ogden & Taylor
14204,Taylor & Damen
14205,Taylor & Damen
14206,Ogden & Taylor
14207,Ogden & Roosevelt
14210,Canal & Harrison
14219,Cicero & 16th Street
14222,Wacker (Upper) & Columbus
14223,Wacker (Upper) & State
14224,Wacker (Upper) & Stetson
14225,Wacker & State
14226,North Blvd & Harlem (Green Line)
14227,Washington & State
14230,Central Street & Sherman
14231,Central Street & Sherman
14232,Central Street & McDaniel
14233,Central Street & Central Park
14234,Old Orchard Rd & Skokie Blvd
14235,Old Orchard Rd & Skokie Blvd
14236,Central Street & Central Park
14237,Central Street & McDaniel
14240,Ridge & Dempster
14241,Ridge & Dempster
14254,Ridge & Oakton
14255,Ridge & Oakton
14256,Ridge & Seward
14257,Ridge & Seward
14258,Ridge & Monroe
14259,Ridge & Monroe
14260,Ridge & Washington
14261,Ridge & Washington
14262,Ridge & Lee
14263,Ridge & Lee
14264,Ridge & Greenleaf
14265,Ridge & Greenleaf
14266,Ridge & Crain
14267,Ridge & Crain
14268,Ridge & Greenwood
14269,Ridge & Greenwood
14270,Ridge & Lake
14271,Ridge & Lake
14280,Central Street & Asbury
14281,Central Street & Ashland
14282,Central Street & Ashland
14283,Central Street & Walnut
14284,Central Street & Walnut
14285,Central Street & Bennett
14286,Central Street & Bennett
14287,Central Street & Reese
14288,Central Street & Reese
14289,Central Street & Lawndale
14290,Central Street & Lawndale
14313,Chicago Avenue & Kedzie
14314,Chicago Avenue & Kedzie
14317,Chicago Avenue & Greenleaf
14318,Chicago Avenue & Greenleaf
14319,Chicago Avenue & Hamilton
14320,Chicago Avenue & Hamilton
14321,Chicago Avenue & Lake
14322,Chicago Avenue & Lake
14333,Ridge & Brummel
14334,Ridge & Brummel
14338,Ridge & Mulford
14340,Asbury & Dobson
14341,Asbury & Brummel
14342,Asbury & Brummel
14343,Asbury & Harvard Terrace
14344,Asbury & Mulford
14345,Asbury & Mulford
14346,Asbury & Hull Terrace
14347,Asbury & Kirk
14349,Oakton & Wesley
14350,Oakton & Wesley
14351,Oakton & Florence
14352,Oakton & Florence
14354,Oakton & Dewey
14355,Oakton & Darrow
14358,Dodge & Keeney
14359,Dodge & Keeney
14363,Dodge & Cleveland
14364,Dodge & Monroe
14367,Dodge & Washington
14368,Dodge & Lee
14369,Dodge & Lee
14370,Dodge & Greenleaf
14371,Dodge & Greenleaf
14372,Dodge & Crain
14373,Dodge & Crain
14374,Dodge & Dempster
14376,Dodge & Greenwood
14377,Dodge & Greenwood
14378,Green Bay Rd & Lincoln
14379,Green Bay Rd & Lincoln
14381,Lake & Wesley
14383,Lake & Ashland
14385,Lake & Florence
14387,Lake & Dewey
14400,Touhy & McCormick
14402,Central Street & Asbury
14403,Chicago Avenue & Church
14405,Davis & Benson
14408,Maple & Clark
14409,Davis Purple Line Station
14426,Franklin & Madison
14427,LaSalle & Erie
14428,North Ave & Clybourn/Halsted (Red Line)
14429,Clark & Touhy
14430,Clark & Pratt
14431,Clark & Lawrence
14432,Clark & Grace
14434,Clark & Newport/Sheffield
14435,Clark & Elmdale/Peterson
14436,Clark & Pratt
14437,Clark & Barry/Halsted
14438,Clark & Grace
14439,Clark & Southport
14440,Foster & Glenwood
14442,Broadway & Berwyn
14443,Broadway & Rosemont
14444,Broadway & Granville
14449,Broadway & Berwyn
14451,Broadway & Addison
14452,Broadway & Addison
14453,Broadway & Ainslie
14454,Broadway & Argyle
14456,Broadway & Bryn Mawr/Ridge
14458,60th Street & Blackstone
14459,Roosevelt & Halsted
14460,State & Chicago (Red Line)
14461,Jackson & Chicago River
14463,Clark & Touhy
14466,16th Street & 47th Court Terminal
14467,Madison & Halsted
14469,Clarendon & Wilson
14470,Clarendon & Leland
14471,Marine Drive & Lawrence
14476,Ashland Orange Line Station
14477,Simonds & Wilson/Montrose
14478,Exchange & 74th Street
14479,Exchange & 74th Street
14482,Randolph & Michigan
14483,1100 S Columbus (Pedestrian Underpass)
14484,Jackson & Clinton
14485,Michigan & Ida B Wells Drive
14487,Halsted & Taylor
14488,Michigan & Superior
14489,Damen & Cermak
14495,Halsted & 69th Street
14496,Halsted & 69th Street
14497,Halsted & 103rd Street
14499,Ashland & Cermak
14500,Madison & Keeler
14501,Pershing & Morgan
14502,47th Street & Pulaski
14503,Kedzie & Archer
14504,Archer & Throop
14506,87th Street & Halsted
14507,87th Street & Halsted
14508,Dearborn & Jackson
14510,Midway Plaisance & Cottage Grove
14512,Chicago & Long
14513,Chicago & Laramie
14514,Chicago & Kostner
14515,Chicago & Hamlin
14516,Chicago & Central Park
14517,Chicago & Homan
14519,Chicago & Damen
14520,Chicago & Leavitt
14522,Chicago & Kedzie
14523,Chicago & Hamlin
14524,Chicago & Laramie
14525,Chicago & Long
14526,75th Street & Exchange
14527,Western & Foster
14528,LaSalle & Kinzie
14529,Western & Berwyn
14531,Western & 16th Street
14536,Ashland & Augusta
14537,Ashland & Blackhawk
14538,Vincennes & 75th Street/Yale
14540,87th Street & Racine
14541,95th Street & Claremont
14542,Commercial & 91st Street
14543,111th Street & Halsted
14544,111th Street & King Drive
14545,Halsted & 119th Street
14546,Western & Madison
14548,Irving Park & Pulaski
14549,Irving Park & Laramie
14550,Irving Park & Central
14551,Irving Park & California
14552,Irving Park & Kilpatrick
14553,Cottage Grove & 107th Street
14554,Western & Roosevelt
14555,Western & Cermak
14556,Peterson & Damen
14557,87th Street & Jeffery
14558,Irving Park & Kedzie
14559,McCormick Place
14560,47th Red Line Station
14562,43rd Street & Lake Park
14564,Milwaukee & Armitage
14565,Division & Leavitt
14567,S. Water (Lower) & Michigan
14568,Austin & Melrose
14569,Division & Western
14570,Division & Kedzie
14571,Division & Homan
14572,Cottage Grove & 75th Street
14573,Cottage Grove & 71st Street/South Chicago
14574,Cottage Grove & 47th Street
14575,Western & Pershing
14576,Western & 63rd Street
14577,Western & 74th Street
14578,Western & 59th Street
14579,Western & 43rd Street
14580,Western & Archer
14581,Western & North Ave
14582,Lawrence & Sheridan
14584,Western & Montrose
14585,Western & Elston/Diversey
14586,Western & Fullerton
14587,Chicago & Homan
14588,Grand & Ogden
14589,Fullerton & Milwaukee
14590,Fullerton & Milwaukee
14591,Western & Lawrence
14592,Western & Lawrence
14594,Western & Peterson
14595,Western & Bryn Mawr
14596,Division & Western
14597,Division & California
14598,Kedzie & Madison
14599,Kedzie & Jackson
14600,Kedzie & Fulton
14601,Kedzie & Ohio
14602,63rd Street & Keeler
14603,63rd Street & Pulaski
14604,63rd Street & Lawndale
14606,California & Cermak
14607,California Pink Line Station
14609,California & Jackson
14611,California & Madison
14612,California & Madison
14613,Clark & Ainslie
14615,California & Jackson
14616,California & Roosevelt
14617,Milwaukee & Montrose
14618,Ashland & Wellington
14619,Ashland & Blackhawk
14620,Pulaski & Belmont
14621,Pulaski & Wellington
14622,Pulaski & Diversey
14623,Pulaski & Schubert
14624,Pulaski & Fullerton
14626,Pulaski & Augusta
14627,Pulaski & Chicago
14628,Pulaski & Madison
14630,Pulaski & Jackson
14632,Pulaski & Washington
14634,Belmont & Cicero
14635,Belmont & Keeler
14637,Belmont & Pulaski
14638,Belmont & Keeler
14639,Belmont & Cicero
14640,Higgins & Austin
14641,Cicero & Armitage
14642,73rd Street & Exchange
14645,Balbo & State
14646,Cermak & Canal
14647,Madison & Morgan
14668,Berwyn & Broadway
14669,Berwyn & Kenmore
14671,Howard & Ashland
14672,Howard & Bosworth
14674,Dempster & Dewey
14675,Dempster & Florence
14676,Dempster & Wesley
14677,Dempster & Asbury
14678,Dempster & Ridge
14681,Central Street & Ridge
14682,Central Street & Hartrey
14683,Central Street & Ewing
14684,Central Street & Lincolnwood
14685,Gross Point & Harrison
14686,Central Street & Prospect
14687,Central Street & Lincolnwood
14688,Central Street & Hartrey
14689,Central Street & Eastwood
14690,Central Street & Ridge
14692,Chicago Avenue & Davis
14693,Davis & Orrington
14694,Church & Florence
14696,Old Orchard Rd & Lavergne
14707,Church & Florence
14708,Church & Wesley
14709,Church & Chicago Avenue
14726,Ashland & Payne Street
14727,Simpson & Darrow
14728,Dodge & Lyons
14729,Dodge & Evanston Township HS
14730,Dodge & Davis
14732,California/Dodge & Howard
14734,Emerson & Ashland
14735,Emerson & Asbury
14737,Emerson & Asbury
14738,Dodge & Oakton
14739,Dodge/California & Howard
14747,Kedzie & Jarvis
14748,Kedzie & Birchwood
14749,Kedzie & Birchwood
14750,Kedzie & Jarvis
14751,Touhy & Kedzie
14752,Touhy & Kedzie
14754,Chicago Avenue & Greenwood
14755,Irving Park & Pacific
14756,Oak & Church
14757,E Hyde Park & Drexel
14760,Michigan & 16th Street
14761,State & 18th Street
14762,Orleans & Grand
14763,LaSalle & Maple
14764,Madison & Homan
14765,Madison & Racine
14766,Madison & Homan
14767,Dearborn & Grand
14768,State & Pershing
14769,Western & Harrison
14770,Western & Jackson
14771,Cicero & Belmont
14772,Cicero & Madison
14773,Cicero & Fullerton
14774,Grand & Milwaukee (Blue Line)
14775,Illinois & State
14776,Division & Damen
14777,Halsted & Roosevelt
14778,87th Street & Racine
14779,Ashland & Augusta
14781,Ashland & 91st Street
14782,Ashland & 33rd Street
14783,Ashland & Lake (Green Line)
14784,47th Red Line Station
14785,Clark & Morse
14786,Clark & Bryn Mawr
14787,Clark & Balmoral
14788,Clark & Armitage
14789,Clark & Winnemac
14790,Clark & Winnemac
14791,Clark & Balmoral
14792,Clark & Bryn Mawr
14794,Western & 61st Street
14795,Western & 59th Street
14797,Western & Sunnyside
14800,Madison & Austin
14801,Lincolnwood Town Center
14804,Rogers & Greenview
14805,Rogers & Ashland
14806,Foster & Kostner
14807,Foster & Central Park
14808,Central & Irving Park
14809,Grand & Oak Park
14810,Grand & Narragansett
14811,Broadway & Belmont
14812,Fullerton & Central
14813,Montrose & California
14814,63rd Street & Kostner
14815,63rd Street & Kedzie
14816,Kedzie & 63rd Street
14817,Halsted & 87th Street
14818,Halsted & 74th Street
14819,Stony Island & 71st Street
14820,63rd Street & Dorchester
14821,63rd Street & Woodlawn
14822,63rd Street & Stewart
14823,Western & Marquette Rd
14824,Cicero & Diversey
14826,Kimball & Addison
14827,Montrose & Lincoln
14828,Montrose & Ashland
14829,Kimball & Armitage
14830,Armitage & Kimball
14831,North Ave & Kimball/Homan
14832,North Ave & Kimball/Homan
14833,California & Division
14834,18th Street & Damen
14835,16th Street & Kedzie
14836,California & Archer
14837,Congress & Pulaski
14838,Harrison & Kedzie
14839,Wallace & 31st Street
14840,Madison & Kedzie
14841,Madison & California
14842,Central & Jackson
14843,Central & Madison
14844,Central & Madison
14845,Cermak & Pulaski
14846,Kedzie & Pershing
14847,26th Street & Kostner
14848,26th Street & Pulaski
14849,26th Street & Lawndale
14850,State & 51st Street
14851,State & 43rd Street
14852,State & 26th Street
14854,California & 63rd Street
14855,63rd Street & California
14856,Halsted & 59th Street
14857,Western & 65th Street
14858,State & 59th Street
14859,47th Street & State
14860,State & 47th Street
14861,Wallace & Pershing
14862,Pershing & Halsted
14863,Halsted & Pershing
14864,Ashland & 69th Street
14873,Sacramento & Polk
14874,Sacramento & Polk
14876,Kedzie & Catalpa
14879,Cermak & Cicero
14880,Broadway & W. Sheridan (3900 N)
14884,75th Street & Coles
14885,60th Street & Stony Island
14886,Ellis & 53rd Street
14888,Pulaski Pink Line Station
14889,Chicago & California
14891,Cermak & Central
14892,Cermak & Cicero (Pink Line)
14893,75th Street & South Shore
14894,Ashland & Addison
14895,Clark & Barry/Halsted
14896,Diversey & Mildred
14897,Diversey & Cambridge
14898,Diversey & Hampden Court
14899,Broadway & Surf
14901,Halsted & Addison
14903,Addison & Racine
14904,Addison & Fremont
14906,Halsted & Belmont
14907,Halsted & Diversey
14908,Halsted & Clark/Barry
14909,Halsted & Diversey
14910,Halsted & Wellington
14911,Halsted & Clark/Barry
14912,Belmont & Lincoln/Ashland
14913,Belmont & Clark
14914,Belmont & Broadway
14915,Belmont & Clark
14916,Belmont & Racine
14918,Belmont & Lincoln/Ashland
14919,Clark & Wellington
14934,McCormick Pl & Gate 26
14940,Kedzie & 83rd Street
14941,Kedzie & 71st Street
14943,Ewing & 106th Street
14945,Torrence & 106th Street
14946,Commercial & 100th Street
14947,79th Street & South Shore
14948,Stony Island & 67th Street
14949,Halsted & 119th Street
14950,Michigan & 111th Street
14951,Michigan & 111th Street
14952,Cottage Grove & 81st Street
14953,35th Street & State (Green Line)
14954,Roosevelt & Pulaski
14955,Roosevelt & Kedzie
14956,Madison & Central
14958,Madison & Laramie
14959,Madison & Cicero
14961,Damen & Blue Island
14962,Damen & Lake
14963,Damen & Division
14964,Western & Irving Park
14965,Lincoln & Foster
14966,Peterson & Kostner
14967,Nagle & Higgins
14968,Nagle & Northwest Hwy
14969,26th Street & Kedzie
14970,26th Street & Kedzie
14971,Lake Shore Drive & Barry
14973,California & North Ave
14974,Cicero & Fullerton
14975,Damen & Division
14976,Roosevelt & Ashland
14977,Halsted & 103rd Street
14978,Halsted & 107th Street
14979,Jackson & Homan
14980,Ogden & California
14981,Roosevelt & California
14982,Roosevelt & California
14990,Central & Orrington
14991,Central & Orrington
14998,McCormick & Pratt
14999,McCormick & Pratt
15001,Devon & Kedzie Terminal
15008,Halsted & Madison
15009,Wacker (Upper) & Orleans/Franklin
15011,North Ave & Central
15012,Laramie & North Ave
15013,Laramie & Lake (Green Line)
15014,Division & California
15015,Irving Park & Narragansett
15016,Milwaukee & Addison
15018,California & Peterson
15019,75th Street & King Drive
15020,Franklin & Lake/W Wacker
15021,Broadway & Diversey
15022,Pulaski & 16th Street
15023,Halsted & 51st Street
15024,51st Street & Ashland
15025,87th Street & Cottage Grove
15026,95th Street & Halsted
15027,95th Street & Loomis
15028,95th Street & Damen
15029,Archer & Pope John Paul II/43rd St
15030,Archer & Pope John Paul II/43rd St
15031,S. Shore Drive & 79th Street
15032,106th Street & Ewing
15033,Cottage Grove & 103rd Street
15034,Halsted & 115th Street
15036,Higgins & Nordica
15037,Higgins & Nagle
15038,Higgins & Austin
15039,Narragansett & Diversey
15040,Narragansett & Fullerton
15041,Milwaukee & Fullerton
15042,Division & Grand/Monticello
15043,Chicago & Rockwell
15044,Chicago & Rockwell
15045,Milwaukee & Fullerton
15046,Kedzie & Touhy
15047,Kedzie & Arthur
15048,Kedzie & Arthur
15049,Wacker & Randolph
15050,75th Street & Indiana
15051,75th Street & Indiana
15052,State & Harrison/Ida B Wells Drive
15053,Western & Lake
15054,Pulaski & 26th Street
15055,Pulaski & 25th Street
15056,2300 S Pulaski
15057,Pulaski & 25th Street
15058,Pulaski & 28th Street
15059,Western Pink Line Station
15063,Van Buren & Financial Place
15077,Oakton & Lacrosse
15078,Oakton & Lacrosse
15079,Michigan & 113th Street
15080,Michigan & 109th Street
15081,Michigan & 107th Street
15082,Michigan & 100th Street
15083,Stony Island & 73rd Street
15084,Ewing & 98th Street
15085,Halsted & 77th Street
15086,Halsted & 77th Street
15088,63rd Street & Damen
15089,63rd Street & California
15090,Madison & Wood
15091,Western & 16th Street
15092,Harlem & Irving Park
15107,King Drive & 114th Street
15108,Ontario & State
15109,Ohio & State
15111,87th Street & 200 West
15112,87th Street & Anthony
15113,Beverly Country Club
15117,Green Bay Rd & McCormick Blvd
15118,Archer & Normal
15120,Foster & Pulaski (Jewel)
15121,Foster & Jewel Prking Ent
15122,Foster & Troy
15124,Western & Thomas
15125,Cicero & Jarlath
15126,Lexington & Laramie
15129,95th Street & Hoyne
15130,Armitage & Lawndale
15132,Ashland & Gregory
15133,Chicago & Lawndale
15134,Chicago & Lawndale
15135,Grand & Racine
15136,Madison & Pulaski
15137,16th Street & Homan
15138,Congress & Central Park
15139,Congress & Keeler
15140,Cermak & Keeler
15141,Western & 76th Street
15142,Western & 57th Street
15143,Western & 57th Street
15144,Damen & 79th Street
15145,Ashland & 53rd Street
15147,67th Street & Paxton
15148,Cottage Grove & 55th Street
15149,North Ave & Pulaski
15150,Central & Berteau
15151,Halsted & Division
15156,Cottage Grove & 113th Street
15157,Cottage Grove & 109th Street
15158,103rd Street & King Drive
15159,103rd Street & Wentworth
15160,95th Street & Wentworth
15161,75th Street & South Chicago
15162,71st Street & Jeffery
15163,61st Street & Woodlawn
15164,Cottage Grove & 57th Street
15165,Damen & 53rd Street
15167,Austin & Chicago
15168,Kedzie & Ogden
15169,Kedzie & 16th Street
15170,Harrison & Central Park
15171,16th Street & Hamlin
15172,16th Street & Hamlin
15173,16th Street & Keeler
15174,Grand & Morgan
15175,Grand & Kedzie
15179,35th Street & Leavitt
15180,35th Street & Oakley
15181,35th Street & Western
15182,36th Street & Albany
15183,36th Street & Kedzie
15184,Museum Campus Dr & McFetridge (Field Museum)
15185,Madison & Sacramento
15187,Foster & Elston
15188,Higgins & Menard
15189,Cicero & Berteau
15190,Armitage & Avers
15191,Division & Cicero
15193,55th Street & Ellis
15194,State & 87th Street
15195,71st Street & Sacramento
15196,55th Street & Laramie
15198,Milwaukee & Berteau
15199,Damen Pink Line Station
15200,Damen Pink Line Station
15202,Chicago & Wood
15203,Chicago & Western
15204,Chicago & Oakley
15205,Chicago & Wood
15206,Chicago & Paulina
15207,Fullerton & Cicero
15208,Peterson & Pulaski
15209,79th Street & Wentworth
15210,63rd Street & Western
15211,95th Street & Ashland
15213,Milwaukee & Pulaski
15214,Milwaukee & Pulaski
15215,Milwaukee & Central Park
15216,Milwaukee & Central Park
15218,California & Diversey
15219,Kimball & Elston
15220,Armitage & Damen
15221,Armitage & Kostner
15222,Cicero & Cortland
15225,Pulaski & 43rd Street
15226,Damen & Lawrence
15227,Lincoln & California
15228,4700 W Diversey
15229,Central & Wellington
15231,California & North Ave
15232,Fullerton & Ashland
15233,Milwaukee & Leavitt
15234,35th Street & Racine
15235,Halsted & Summit
15236,Halsted & 93rd Street
15237,Burley & 92nd Street
15238,91st Street & Houston
15239,106th Street & Avenue M
15240,106th Street & Avenue M
15241,Michigan & Monroe
15242,Cicero & Wellington
15243,Ashland & Diversey
15244,California & 24th Boulevard
15245,Pershing & Damen
15246,47th Street & Damen
15247,State & 73rd Street
15248,State & 77th Street
15249,Ashland & 87th Street
15252,Cottage Grove & 91st Street
15253,Commercial & 85th Street
15254,Armitage & Kedzie
15255,Cicero & Palmer
15256,Grand & Menard
15257,Fullerton & Narragansett
15258,Clark & Elmdale/Peterson
15260,59th Street & Sacramento
15261,63rd Street & Lorel
15262,63rd Street & Lavergne
15263,63rd Street & Knox
15264,63rd Street & Kilbourn
15265,111th Street & Wentworth
15266,63rd Street & Kostner
15268,63rd Street & Knox
15270,Grand & Natchez
15272,Harlem & 63rd Street
15273,Halsted & Division
15274,Halsted & Milwaukee/Grand (Blue Line)
15275,Irving Park & Southport
15276,North Ave & LaSalle
15278,Indiana & 15th Place
15279,Madison & Laflin
15280,Pulaski & Maypole
15282,Chicago & Mies Van Der Rohe
15283,North Ave & Central
15284,Broadway & Montrose
15290,Sheridan & Broadway
15292,Racine & Taylor
15293,Chicago & Noble
15295,Chicago & Kostner
15296,Chicago & Cicero
15297,Chicago & Lavergne
15299,Cicero & Chicago
15300,Homan & Fillmore
15301,Kedzie & 16th Street
15302,California & Lake (Green Line)
15303,California & Harrison
15304,California Pink Line Station
15305,Cermak & Western
15306,Cermak & Leavitt
15307,Cermak & Leavitt
15308,Chicago & Hoyne
15309,67th Street & Chappel
15312,Michigan & Cermak
15313,Michigan & 24th Street
15314,Indiana & 35th Street
15315,35th Street & Indiana
15316,35th Street & Michigan
15318,Chicago & Clark
15319,Rogers & Paulina
15323,Western & 53rd Street
